feature,importance
cat__cross_street_name_918       REMSEN AVENUE                 ,6.247018716596465e-07
cat__cross_street_name_251       WEST 20 STREET,6.246991250554966e-07
cat__cross_street_name_411       8 AVENUE,6.245913367605774e-07
cat__on_street_name_EVERETT AVENUE                  ,6.245409497969339e-07
cat__cross_street_name_2475      RICHMOND AVENUE               ,6.245178101827944e-07
cat__cross_street_name_672       PENNSYLVANIA AVENUE,6.244533627686215e-07
cat__cross_street_name_74-05     NORTHERN BOULEVARD,6.2441071727716e-07
cat__on_street_name_51 ROAD                         ,6.243470111133879e-07
cat__cross_street_name_404       EAST 175 STREET,6.243039528120699e-07
cat__cross_street_name_28-31     44 STREET                     ,6.242991386468647e-07
cat__off_street_name_AMSTERDAM PLACE                 ,6.242785855680402e-07
cat__cross_street_name_400       LORIMER STREET,6.242656706326431e-07
cat__cross_street_name_2925      MATTHEWS AVENUE               ,6.241560167294478e-07
cat__cross_street_name_301       WEST 140 STREET,6.241262810608244e-07
cat__cross_street_name_1730      FOREST HILL ROAD              ,6.241161424370885e-07
cat__off_street_name_28 ROAD                         ,6.24063923372232e-07
cat__cross_street_name_98        MOTT STREET                   ,6.238689691658633e-07
cat__cross_street_name_1128      EAST GUN HILL ROAD            ,6.238622818577654e-07
cat__off_street_name_113 ST,6.23802142156442e-07
cat__on_street_name_14 RD,6.237625284367826e-07
cat__off_street_name_EAST 60 PLACE,6.235511766191637e-07
cat__cross_street_name_2526      DAVIDSON AVENUE               ,6.235336942033552e-07
cat__off_street_name_BEDFORD PARK BOULEVARD WEST     ,6.234007778759785e-07
cat__cross_street_name_104-11    180 ST,6.233620261280827e-07
cat__cross_street_name_92-64     SPRINGFIELD BOULEVARD,6.233216704458335e-07
cat__cross_street_name_871       7 AVENUE                      ,6.232678662088603e-07
cat__cross_street_name_224       5 AVENUE                      ,6.232529973388264e-07
cat__cross_street_name_591       CITY ISLAND AVENUE,6.232439112713398e-07
cat__cross_street_name_115       EAST 82 STREET,6.231296346583912e-07
cat__cross_street_name_100       BAYCHESTER AVENUE,6.231068201267472e-07
cat__cross_street_name_160       RICHMOND TERRACE              ,6.231031257914919e-07
cat__cross_street_name_2900      EAST TREMONT AVENUE           ,6.229312670702193e-07
cat__cross_street_name_75 STREET- 101 AVE PARKING LOT OF       ,6.228517898051234e-07
cat__cross_street_name_738       STANLEY AVENUE                ,6.228091008277107e-07
cat__off_street_name_119 STREET,6.228037615410667e-07
cat__cross_street_name_33-25     PARSONS BOULEVARD             ,6.226634402279352e-07
cat__off_street_name_BUSSING AVENUE,6.226492437774607e-07
cat__on_street_name_HONEYWELL AVENUE                ,6.226034683102426e-07
cat__cross_street_name_43        DUDLEY AVENUE                 ,6.22421111148261e-07
cat__on_street_name_5935 Shore Parkway              ,6.223389826033548e-07
cat__off_street_name_WILLOW ROAD WEST                ,6.223329656572376e-07
cat__cross_street_name_2365      EAST 13 STREET,6.223324872509842e-07
cat__cross_street_name_118-65    METROPOLITAN AVENUE           ,6.222898200256666e-07
cat__cross_street_name_1650      PURDY STREET,6.220926655515072e-07
cat__cross_street_name_683       PROSPECT PLACE                ,6.220384194840703e-07
cat__cross_street_name_33-45     94 STREET,6.22000688726735e-07
cat__cross_street_name_317       NETHERLAND AVENUE             ,6.219902986543925e-07
cat__cross_street_name_1385      WASHINGTON AVENUE,6.219174203684751e-07
cat__cross_street_name_271       NORMAN AVENUE                 ,6.219021767378188e-07
cat__cross_street_name_461       EAST 170 STREET               ,6.218290126985778e-07
cat__cross_street_name_708       GARDEN STREET                 ,6.217784012882341e-07
cat__cross_street_name_1102      EAST 31 STREET,6.217306526549273e-07
cat__cross_street_name_3106      CROPSEY AVENUE                ,6.217282581830054e-07
cat__cross_street_name_3308      3 AVENUE                      ,6.216390455136455e-07
cat__cross_street_name_100       THATFORD AVENUE               ,6.214209137311559e-07
cat__cross_street_name_2239      MILL AVENUE                   ,6.21345468375127e-07
cat__cross_street_name_431       CANAL STREET,6.213269114169497e-07
cat__on_street_name_EAST 41 STREET,6.21312037979734e-07
cat__off_street_name_IRONWOOD STREET,6.212341753770993e-07
cat__cross_street_name_37-38     103 STREET,6.211636122678354e-07
cat__off_street_name_166 PLACE,6.210970393076303e-07
cat__cross_street_name_101-08    MARTENSE AVENUE               ,6.209681206666106e-07
cat__cross_street_name_1650      FOREST AVENUE                 ,6.208557374793366e-07
cat__off_street_name_BATTERY AVENUE,6.207532543112133e-07
cat__cross_street_name_99-25     HORACE HARDING EXPRESSWAY     ,6.205603025421755e-07
cat__cross_street_name_31-90     29 ST,6.20484347059941e-07
cat__on_street_name_ADAMS ST,6.204060085677788e-07
cat__off_street_name_EAST 223 STREET                 ,6.202235841115027e-07
cat__cross_street_name_EAST 36 STREET                          ,6.201618732563397e-07
cat__cross_street_name_601       EAST 163 STREET               ,6.201405639533549e-07
cat__cross_street_name_750       7 AVENUE                      ,6.200423221807596e-07
cat__cross_street_name_35        GRAFTON STREET                ,6.199978305995588e-07
cat__on_street_name_LION STREET,6.19942923785774e-07
cat__cross_street_name_451       WASHINGTON AVENUE             ,6.199034757165377e-07
cat__cross_street_name_2823      CONEY ISLAND AVENUE,6.198902983765805e-07
cat__off_street_name_LEFFERTS PLACE,6.198792907832214e-07
cat__cross_street_name_87-25     KINGSTON PLACE,6.19810802906938e-07
cat__cross_street_name_180       MYRTLE AVENUE                 ,6.197921911398048e-07
cat__cross_street_name_MCDONALDS PARKING LOT                   ,6.197478539246484e-07
cat__cross_street_name_25-12     STEINWAY STREET               ,6.196374239564639e-07
cat__cross_street_name_MUNICIPAL LOT                           ,6.196373850679469e-07
cat__cross_street_name_1680      RICHMOND AVENUE,6.19516440025735e-07
cat__cross_street_name_860       LORIMER ST,6.194522809415634e-07
cat__on_street_name_SEDDON STREET                   ,6.194417587733495e-07
cat__off_street_name_JARDINE PLACE,6.193983140558461e-07
cat__cross_street_name_1584      UNIVERSITY AVE,6.193925389652767e-07
cat__off_street_name_QUINCY AVE,6.193240547161765e-07
cat__off_street_name_LANDER AVENUE                   ,6.191905139096785e-07
cat__on_street_name_TYSEN STREET                    ,6.191265781343261e-07
cat__cross_street_name_4378      VICTORY BOULEVARD             ,6.191065844198415e-07
cat__off_street_name_WHITELAW STREET,6.190745160433622e-07
cat__cross_street_name_132       MORNINGSTAR ROAD,6.19036837965234e-07
cat__cross_street_name_240       MC KINLEY AVENUE              ,6.189778379548359e-07
cat__off_street_name_CROFT PLACE,6.189269468286696e-07
cat__on_street_name_WILSONVIEW PLACE,6.189062504668874e-07
cat__off_street_name_NASHVILLE BOULEVARD             ,6.188548424104277e-07
cat__cross_street_name_240       WOODROW ROAD,6.188391638927381e-07
cat__cross_street_name_478       ROCKAWAY AVENUE               ,6.186604457640544e-07
cat__off_street_name_S OXFORD ST,6.185785167748498e-07
cat__off_street_name_KINGSLAND AVE,6.185485487593832e-07
cat__cross_street_name_249-23    BEECHKNOLL AVE,6.184612355424239e-07
cat__cross_street_name_610       WEST 56 STREET                ,6.184050209208169e-07
cat__on_street_name_PIERCE AVENUE                   ,6.183831974441694e-07
cat__cross_street_name_41-14     58 STREET,6.18346647069503e-07
cat__cross_street_name_4062      AMBOY ROAD                    ,6.181848555350278e-07
cat__off_street_name_90 ST,6.181317623674283e-07
cat__cross_street_name_37-50     89 STREET,6.181129039183523e-07
cat__off_street_name_BEACH 73 ST,6.180913020788897e-07
cat__off_street_name_KEW FOREST LANE                 ,6.180045882926417e-07
cat__cross_street_name_511       WEST 235 STREET,6.179947410460678e-07
cat__cross_street_name_2297      CEDAR AVENUE,6.17974462872456e-07
cat__on_street_name_RYDER STREET                    ,6.179499622526115e-07
cat__cross_street_name_3213      SNYDER AVENUE                 ,6.17816584129422e-07
cat__cross_street_name_800       EAST GUN HILL ROAD,6.177221175936324e-07
cat__cross_street_name_280       MADISON AVENUE,6.176115234305232e-07
cat__cross_street_name_1537      MANOR ROAD                    ,6.175649010460906e-07
cat__cross_street_name_125-16    QUEENS BOULEVARD              ,6.173893479716742e-07
cat__cross_street_name_528       GATEWAY DRIVE                 ,6.173446422053049e-07
cat__cross_street_name_NEW UTRECHT AVENUE                      ,6.173240823754481e-07
cat__cross_street_name_562       WEST 162 STREET               ,6.171506402434343e-07
cat__cross_street_name_126-11    101 AVENUE                    ,6.171329156320567e-07
cat__cross_street_name_602       PACIFIC STREET,6.170304356346534e-07
cat__cross_street_name_399       CARY AVENUE,6.170091262455197e-07
cat__cross_street_name_1314      AVENUE J                      ,6.169175600110731e-07
cat__cross_street_name_98-16     55 AVENUE                     ,6.168195703210204e-07
cat__cross_street_name_34-58     112 STREET                    ,6.168061585932262e-07
cat__off_street_name_CANTON AVENUE,6.167739576729287e-07
cat__cross_street_name_EAST 91 STREET                          ,6.167526708750036e-07
cat__off_street_name_STEUBEN AVENUE,6.167296146541132e-07
cat__off_street_name_MARBLE HILL AVENUE              ,6.167008767437992e-07
cat__cross_street_name_159-21    71 AVE,6.166869593404952e-07
cat__cross_street_name_161-23    118 AVENUE                    ,6.166261355476019e-07
cat__cross_street_name_PKG.GARAGE LVL 2 OF 40-24 COLLEGE PT BLV,6.165713909322248e-07
cat__off_street_name_WEST 81 STREET,6.164620607310429e-07
cat__cross_street_name_1550      RICHMOND AVENUE               ,6.164493885705565e-07
cat__cross_street_name_1677      PROSPECT PLACE                ,6.163938995948385e-07
cat__on_street_name_NEREID AVENUE,6.163601087436067e-07
cat__cross_street_name_101       WEST 90 STREET                ,6.163219448865132e-07
cat__cross_street_name_P/L 2399 RICHMOND AVE                   ,6.163079304764693e-07
cat__cross_street_name_2955      BOSTON ROAD                   ,6.162541638229775e-07
cat__cross_street_name_182-11    NORTH CONDUIT AVENUE          ,6.161989525356367e-07
cat__cross_street_name_651       4 AVENUE                      ,6.161678571983742e-07
cat__cross_street_name_2824      UNIVERSITY AVENUE,6.161628773194924e-07
cat__off_street_name_RAPELYE STREET,6.161470474511656e-07
cat__cross_street_name_1125      EAST 8 STREET                 ,6.160066877815607e-07
cat__cross_street_name_111-23    142 STREET                    ,6.16006036317061e-07
cat__cross_street_name_F/O 73 LYON PLACE                       ,6.159927393410048e-07
cat__cross_street_name_1656      WEST 10 STREET                ,6.159049693128402e-07
cat__cross_street_name_250       CLARKSON AVENUE               ,6.158572452533369e-07
cat__cross_street_name_651       EAST 57 STREET                ,6.158422482854373e-07
cat__cross_street_name_823       EAGLE AVE,6.15834365374893e-07
cat__on_street_name_6 avenue                        ,6.158136910495602e-07
cat__cross_street_name_1651      TOPPING AVENUE,6.156502292519207e-07
cat__cross_street_name_1145      EAST 87 STREET,6.156304698103023e-07
cat__cross_street_name_566       EAST 32 STREET,6.155934667572953e-07
cat__cross_street_name_77-05     86 AVE,6.155873168817128e-07
cat__on_street_name_FARRAGUT PLACE                  ,6.154959062501182e-07
cat__on_street_name_MARGARET PLACE                  ,6.153899995936518e-07
cat__off_street_name_SUMNER PLACE,6.15310746104306e-07
cat__cross_street_name_156       NAGLE AVENUE,6.152028605554172e-07
cat__on_street_name_NORTH CONDUIT BOULEVARD         ,6.151722150119865e-07
cat__cross_street_name_665       EAST 163 STREET               ,6.150118138690557e-07
cat__cross_street_name_168       BAY 34 STREET,6.149819192309989e-07
cat__cross_street_name_85        BRUCKNER BOULEVARD            ,6.149632148169581e-07
cat__cross_street_name_445       WEST 153 STREET,6.149439747244295e-07
cat__cross_street_name_242-33    130 AVENUE,6.14921935198229e-07
cat__cross_street_name_905       HALSEY STREET                 ,6.148945026320732e-07
cat__cross_street_name_103-06    REMINGTON STREET              ,6.146505192004759e-07
cat__cross_street_name_1340      SAINT MARKS AVENUE            ,6.146173819043417e-07
cat__cross_street_name_543       EGAN STREET                   ,6.146144725101568e-07
cat__cross_street_name_40        CHARLTON STREET,6.146128454297476e-07
cat__cross_street_name_216-20    115 COURT,6.143815517591725e-07
cat__cross_street_name_20        RALEIGH PLACE                 ,6.142746266471691e-07
cat__cross_street_name_33        2 AVENUE                      ,6.14259880137358e-07
cat__on_street_name_19 AVE,6.142257960468507e-07
cat__cross_street_name_3524      JOHNSON AVENUE                ,6.141685696847119e-07
cat__cross_street_name_85-10     158 AVE,6.141582667175262e-07
cat__cross_street_name_107-18    LIVERPOOL STREET,6.141198141293975e-07
cat__cross_street_name_36-15     114 STREET,6.141194636513085e-07
cat__on_street_name_East New York Avenue            ,6.140227026407628e-07
cat__off_street_name_COFFEY STREET                   ,6.140183194949458e-07
cat__cross_street_name_2019      WESTCHESTER AVENUE            ,6.139093815076706e-07
cat__cross_street_name_323       WILSON AVENUE                 ,6.13823474690645e-07
cat__cross_street_name_35-35     95 STREET                     ,6.137223589246091e-07
cat__off_street_name_BEACH 108 STREET                ,6.136387469920465e-07
cat__cross_street_name_2801      WELLMAN AVE,6.136311430738595e-07
cat__cross_street_name_304       EAST 30 STREET,6.135591283017908e-07
cat__cross_street_name_1221      43 STREET                     ,6.13492582311009e-07
cat__cross_street_name_90-09     37 AVE,6.133577847303587e-07
cat__off_street_name_SCOTT PLACE                     ,6.13345023429049e-07
cat__on_street_name_SOMMER AVENUE                   ,6.132693962104963e-07
cat__cross_street_name_3630      3 AVENUE                      ,6.132443791471146e-07
cat__cross_street_name_620       8 AVENUE                      ,6.131843081254885e-07
cat__off_street_name_STARR AVENUE                    ,6.131088516986611e-07
cat__cross_street_name_1440      BRONX RIVER AVENUE,6.13082410879619e-07
cat__cross_street_name_50        ANTIN PLACE                   ,6.130815610482212e-07
cat__cross_street_name_2125      1 AVENUE                      ,6.130600595031313e-07
cat__cross_street_name_992       EAST 38 STREET,6.130597324624756e-07
cat__cross_street_name_120       FRANKLIN ST,6.130579866601318e-07
cat__off_street_name_DIVISION PLACE                  ,6.130422375469435e-07
cat__on_street_name_KEAP STREET,6.130007166029253e-07
cat__off_street_name_WILKINS AVENUE                  ,6.129196785666069e-07
cat__cross_street_name_59-14     39 AVE,6.128730950776189e-07
cat__cross_street_name_44        MORNINGSIDE DRIVE,6.128226382956998e-07
cat__cross_street_name_109-16    FARMERS BOULEVARD             ,6.127619685747408e-07
cat__off_street_name_SAINT ANDREWS PLACE,6.127314131964626e-07
cat__cross_street_name_1155      EAST TREMONT AVENUE           ,6.126734322857041e-07
cat__cross_street_name_2707      WEST 37 STREET,6.125631370957933e-07
cat__cross_street_name_654       WOODWARD AVENUE               ,6.125416037164387e-07
cat__cross_street_name_34-35     76 STREET                     ,6.124454307582908e-07
cat__cross_street_name_790       7 AVENUE                      ,6.124402713911796e-07
cat__cross_street_name_145       EAST 96 STREET                ,6.122477397543176e-07
cat__cross_street_name_61        WYTHE AVENUE                  ,6.121556094625812e-07
cat__off_street_name_RIDGE AVENUE,6.120499059358993e-07
cat__off_street_name_DESBROSSES STREET,6.120235409697197e-07
cat__cross_street_name_1539      PARK PLACE                    ,6.12022846057564e-07
cat__cross_street_name_838       11 AVENUE                     ,6.119813891320266e-07
cat__off_street_name_E 108 ST,6.118935596208732e-07
cat__cross_street_name_1211      BROOK AVENUE                  ,6.118881553914782e-07
cat__cross_street_name_139-29    231 STREET                    ,6.117999535588942e-07
cat__cross_street_name_345       W 4 ST,6.117336732945725e-07
cat__cross_street_name_28        WEST 26 STREET                ,6.117190531164475e-07
cat__on_street_name_EDDY STREET                     ,6.116838493925142e-07
cat__cross_street_name_2190      WHITE PLAINS ROAD             ,6.116721020950551e-07
cat__on_street_name_midtown expresway               ,6.116457683915767e-07
cat__cross_street_name_1827      70 STREET,6.116436323619939e-07
cat__cross_street_name_230       RIVERDALE AVENUE              ,6.115545429737445e-07
cat__cross_street_name_305       E 72 ST,6.114356325533157e-07
cat__cross_street_name_628       WEST 52 STREET                ,6.113060559195368e-07
cat__cross_street_name_1815      86 STREET,6.112873204747901e-07
cat__cross_street_name_144-16    72 AVE,6.112870463070708e-07
cat__off_street_name_hillside avenue,6.112134574442845e-07
cat__on_street_name_WEST 156 STREET,6.112102533182015e-07
cat__cross_street_name_470       DE KALB AVENUE                ,6.111277759133336e-07
cat__cross_street_name_754       10 AVENUE,6.110316455096017e-07
cat__cross_street_name_629       9 AVENUE,6.108763835515407e-07
cat__cross_street_name_579       EAST 42 STREET                ,6.106796739248965e-07
cat__off_street_name_LANSING AVENUE,6.106541574898255e-07
cat__cross_street_name_221       E 76 ST,6.106440289526014e-07
cat__cross_street_name_230-10    LINDEN BLVD,6.106049258951814e-07
cat__cross_street_name_376       HUDSON ST,6.106037541126858e-07
cat__cross_street_name_46        WILLOW ROAD WEST              ,6.105740390856353e-07
cat__off_street_name_14 ROAD                         ,6.104784365929623e-07
cat__cross_street_name_P/L OF 200 NEW DORP LANE                ,6.104688709272409e-07
cat__cross_street_name_252       AMSTERDAM AVENUE              ,6.104529116806155e-07
cat__cross_street_name_2238      EAST 3 STREET,6.104050444024594e-07
cat__cross_street_name_140-07    BURDEN CRESCENT               ,6.103142502305681e-07
cat__on_street_name_KALMIA AVENUE                   ,6.103062769580222e-07
cat__off_street_name_QUINLAN AVENUE                  ,6.101462776476607e-07
cat__on_street_name_DEEPDALE AVENUE                 ,6.101182456237748e-07
cat__off_street_name_SAINT FELIX AVENUE              ,6.101119104443219e-07
cat__cross_street_name_3603      3 AVENUE,6.099544081921495e-07
cat__on_street_name_4 PLACE,6.098622374558346e-07
cat__cross_street_name_527       PUTNAM AVENUE                 ,6.09769047753053e-07
cat__on_street_name_94 ROAD                         ,6.097345499706088e-07
cat__off_street_name_121 ST,6.096981064928601e-07
cat__cross_street_name_109       EAST 116 STREET               ,6.096686102841588e-07
cat__cross_street_name_1202      SPOFFORD AVENUE,6.095470715500687e-07
cat__cross_street_name_1202      RIVERSIDE DRIVE,6.095243738789791e-07
cat__cross_street_name_10001     FOSTER AVENUE                 ,6.094863320845391e-07
cat__cross_street_name_630       SAINT ANNS AVENUE             ,6.094363890345814e-07
cat__off_street_name_THERESA PLACE,6.094167594683722e-07
cat__cross_street_name_23        DAHILL ROAD,6.09390531941657e-07
cat__cross_street_name_130       NEW LOTS AVENUE               ,6.093434079036297e-07
cat__cross_street_name_1940      ELLIS AVENUE,6.093037600174612e-07
cat__cross_street_name_357       WEST 35 STREET                ,6.091711513053841e-07
cat__cross_street_name_21        INDIA STREET                  ,6.089220126632038e-07
cat__cross_street_name_5219      BEVERLEY ROAD                 ,6.088996332239222e-07
cat__cross_street_name_NORTHERN BLVD. 200FT. E/O CLEARVIEW EXPY,6.088871913757404e-07
cat__on_street_name_Utica ave,6.087837098849852e-07
cat__cross_street_name_250       PAGE AVENUE,6.087806590214739e-07
cat__off_street_name_STEPHENS COURT,6.08657643763257e-07
cat__off_street_name_77 PLACE                        ,6.086251016551185e-07
cat__cross_street_name_3878      BROADWAY,6.085484565359873e-07
cat__on_street_name_PALMETTO ST,6.084904374825453e-07
cat__cross_street_name_PARKING LOT OF 148 PAGE AVE             ,6.084806257847131e-07
cat__cross_street_name_2135      MADISON AVE,6.08376148452935e-07
cat__cross_street_name_833       FLATBUSH AVENUE               ,6.083758462062624e-07
cat__off_street_name_ELLERY ST,6.0816787439513e-07
cat__cross_street_name_529       HERKIMER STREET               ,6.081127292032755e-07
cat__cross_street_name_76-18     97 AVE,6.081048170841886e-07
cat__cross_street_name_225       SAINT ANNS AVENUE             ,6.080739660645549e-07
cat__cross_street_name_129       FULTON STREET,6.080211673336145e-07
cat__on_street_name_LUCAS STREET,6.078657947036362e-07
cat__cross_street_name_78-043    PARK DRIVE EAST               ,6.078405378507659e-07
cat__cross_street_name_1440      EAST 52 STREET,6.076875972732087e-07
cat__cross_street_name_1141      WASHINGTON AVENUE             ,6.076190431060708e-07
cat__cross_street_name_7805      RIDGE BOULEVARD,6.075733558496635e-07
cat__cross_street_name_4037      EAST TREMONT AVENUE           ,6.072410939963992e-07
cat__cross_street_name_374       HOYT AVE,6.072160511090635e-07
cat__cross_street_name_30-03     REVIEW AVENUE,6.071845226360917e-07
cat__on_street_name_BIRCHALL AVENUE                 ,6.070960120983996e-07
cat__cross_street_name_562       WEST 113 STREET,6.070529131911954e-07
cat__cross_street_name_PERIMETER RD FMP                        ,6.068852715885895e-07
cat__off_street_name_CEDAR STREET,6.068482752748234e-07
cat__cross_street_name_411       WEST 114 STREET,6.067821103850205e-07
cat__off_street_name_MOUNT EDEN PARKWAY              ,6.067517458205387e-07
cat__cross_street_name_1618      AVENUE V                      ,6.066794911137213e-07
cat__cross_street_name_41-88     DENMAN STREET,6.066737703234581e-07
cat__cross_street_name_1600      EAST 51 STREET,6.066001588163498e-07
cat__cross_street_name_2752      SEYMOUR AVENUE                ,6.06552172321539e-07
cat__cross_street_name_39-50     60 STREET,6.065332828740195e-07
cat__cross_street_name_1540 E.   172 Street                    ,6.064746950803598e-07
cat__cross_street_name_300       EAST 143 STREET               ,6.064553618548066e-07
cat__cross_street_name_23-66     94 STREET                     ,6.063080021972082e-07
cat__on_street_name_PETRUS AVENUE                   ,6.061024148896188e-07
cat__off_street_name_DELONG STREET                   ,6.059090313394402e-07
cat__cross_street_name_60        WATCHOGUE ROAD                ,6.058728613756105e-07
cat__cross_street_name_91-30     191 STREET,6.058336605321026e-07
cat__cross_street_name_120-33    237 STREET,6.057905992472327e-07
cat__cross_street_name_2125      ALBEMARLE ROAD                ,6.056890321798952e-07
cat__cross_street_name_610       CITY ISLAND AVE,6.056211404025461e-07
cat__cross_street_name_1725 SHORE PARKWAY (PARKING LOT)        ,6.056140932216039e-07
cat__off_street_name_WEST CASWELL AVENUE             ,6.055864005352175e-07
cat__on_street_name_THROGS NECK BDIRGE RW 2 LP      ,6.054343348791516e-07
cat__off_street_name_WAVE STREET,6.053360968733406e-07
cat__cross_street_name_4613      FOSTER AVENUE                 ,6.053298327991657e-07
cat__cross_street_name_3674      3 AVENUE                      ,6.052933831845523e-07
cat__cross_street_name_2045      FOREST AVENUE                 ,6.052818376369969e-07
cat__cross_street_name_136-25    SPRINGFIELD BOULEVARD         ,6.052221461355632e-07
cat__cross_street_name_761       MARCY AVENUE                  ,6.051435331329872e-07
cat__cross_street_name_455       GATEWAY DRIVE,6.051282376563789e-07
cat__on_street_name_252 STREET                      ,6.050478513529752e-07
cat__on_street_name_BOWDOIN STREET                  ,6.048621079867606e-07
cat__cross_street_name_1198      PENNSYLVANIA AVENUE           ,6.047330506923361e-07
cat__cross_street_name_207       FRANKLIN AVENUE               ,6.045816118098939e-07
cat__cross_street_name_4569      AMBOY ROAD,6.044913930132889e-07
cat__cross_street_name_640       FOREST AVENUE                 ,6.044115985135227e-07
cat__cross_street_name_421       EMPIRE BOULEVARD              ,6.043940655521596e-07
cat__cross_street_name_33-11     9 ST,6.042971151262959e-07
cat__cross_street_name_2054      WALLACE AVENUE                ,6.042940608135436e-07
cat__off_street_name_ITTNER PLACE                    ,6.042567732596948e-07
cat__cross_street_name_2102      UTICA AVENUE                  ,6.042485869755586e-07
cat__cross_street_name_234       CANAL STREET,6.042331894160189e-07
cat__cross_street_name_2560      STILLWELL AVENUE              ,6.042074709686772e-07
cat__cross_street_name_305       E 88 ST,6.041332948875402e-07
cat__cross_street_name_418       EAST 136 STREET               ,6.040522994935088e-07
cat__cross_street_name_558       EAST 85 STREET                ,6.040054890802991e-07
cat__cross_street_name_479       MORNINGSTAR ROAD              ,6.039550783050959e-07
cat__cross_street_name_2568      EAST 14 STREET                ,6.039438600145465e-07
cat__cross_street_name_510       WEST 144 STREET,6.038813065656832e-07
cat__cross_street_name_2         WEST 54 STREET                ,6.038790836505425e-07
cat__cross_street_name_213-23    MURDOCK AVENUE                ,6.038344382466556e-07
cat__cross_street_name_40        WEST 4 STREET                 ,6.037201170332486e-07
cat__cross_street_name_3764      BRONX BOULEVARD               ,6.036988714530947e-07
cat__cross_street_name_1270      HUGUENOT AVENUE,6.036780072201851e-07
cat__off_street_name_LYCEUM COURT                    ,6.035463379107971e-07
cat__cross_street_name_136       LUDLOW STREET                 ,6.034789878798486e-07
cat__off_street_name_WEST 110 STREET,6.033966359187073e-07
cat__off_street_name_CLINTONVILLE STREET             ,6.033223488849806e-07
cat__off_street_name_W 5 ST,6.032775826527918e-07
cat__cross_street_name_PARKING LOT OF 2130 BARTOW AVENUE       ,6.032347321699134e-07
cat__cross_street_name_230       LEXINGTON AVENUE,6.030640136894737e-07
cat__off_street_name_84 AVENUE                       ,6.029884455671032e-07
cat__cross_street_name_73-12     37 AVENUE                     ,6.029764518250384e-07
cat__cross_street_name_232       EAST 59 STREET                ,6.028666122038546e-07
cat__on_street_name_SEA BREEZE AVENUE               ,6.027680918480013e-07
cat__cross_street_name_500       19 STREET,6.027675276178678e-07
cat__off_street_name_19 ROAD,6.027601150358995e-07
cat__cross_street_name_134-35    101 AVENUE                    ,6.027388254914778e-07
cat__cross_street_name_2944      VICTORY BOULEVARD             ,6.027314607127519e-07
cat__cross_street_name_15-19     COLLEGE POINT BOULEVARD       ,6.027228038091118e-07
cat__cross_street_name_PARKING LOT 2730 ARTHUR KILL ROAD       ,6.026556530435184e-07
cat__on_street_name_TRYON AVENUE                    ,6.025672717859381e-07
cat__cross_street_name_2508      TRATMAN AVENUE                ,6.02500106270651e-07
cat__cross_street_name_40-45     ELBERTSON STREET              ,6.02481647431336e-07
cat__cross_street_name_55        HOMESTEAD AVENUE              ,6.024435862308521e-07
cat__cross_street_name_1500      EAST 92 STREET                ,6.024230556275873e-07
cat__cross_street_name_322       RIDGEWOOD AVENUE              ,6.024177997628669e-07
cat__cross_street_name_1201      AMSTERDAM AVENUE,6.023855374742118e-07
cat__cross_street_name_1260      BALCOM AVE,6.023664449290818e-07
cat__cross_street_name_3427      3 AVE,6.023319881851418e-07
cat__on_street_name_KAZIMIROFF BOULEVARD            ,6.023115384172354e-07
cat__cross_street_name_101       THOMPSON STREET,6.022694051873397e-07
cat__cross_street_name_243       GRAND ST,6.022275826934464e-07
cat__cross_street_name_308       HARMAN STREET                 ,6.021681210954594e-07
cat__off_street_name_REISS PLACE,6.021550420414289e-07
cat__cross_street_name_94-29     133 AVENUE,6.021191844781282e-07
cat__cross_street_name_6828      3 AVENUE,6.02047434270691e-07
cat__cross_street_name_228       LIBERTY AVENUE                ,6.020029508672145e-07
cat__cross_street_name_2270      BARTOW AVENUE                 ,6.019163905794835e-07
cat__cross_street_name_58        VANBUREN AVENUE               ,6.017890201395776e-07
cat__cross_street_name_109-59    INWOOD STREET,6.016554471513388e-07
cat__cross_street_name_240-31    EDGEWOOD AVENUE,6.01515250586916e-07
cat__cross_street_name_691       FDR DRIVE                     ,6.014289211093398e-07
cat__cross_street_name_2861      BRUCKNER BOULEVARD            ,6.012680573751925e-07
cat__cross_street_name_1050      ROSEDALE AVENUE               ,6.012122187552626e-07
cat__cross_street_name_112-45    ROOSEVELT AVENUE              ,6.011877702401578e-07
cat__cross_street_name_177       BAY 17 STREET                 ,6.011357594803675e-07
cat__off_street_name_259 STREET,6.011266942820289e-07
cat__cross_street_name_107       MOORE STREET                  ,6.011041474824409e-07
cat__cross_street_name_2343      UTICA AVENUE                  ,6.010893835766854e-07
cat__cross_street_name_58-38     69 STREET,6.010176745950191e-07
cat__off_street_name_MARGARET PLACE                  ,6.008778447066623e-07
cat__cross_street_name_1175      EAST 82 STREET,6.00857051134759e-07
cat__cross_street_name_central park west                       ,6.008550237645201e-07
cat__cross_street_name_3406      GUNTHER AVENUE,6.008479456735109e-07
cat__cross_street_name_544       WILSON AVENUE                 ,6.007967635966516e-07
cat__cross_street_name_1600      BEDFORD AVENUE                ,6.007007087184119e-07
cat__cross_street_name_63        AUTUMN AVENUE,6.006839441204132e-07
cat__cross_street_name_1200      WATERS PLACE                  ,6.00682735793938e-07
cat__cross_street_name_1055      CLARKSON AVENUE,6.00608006553195e-07
cat__off_street_name_WHITEHALL STREET                ,6.00603542537506e-07
